CDM_TBL,src_code,concept_code,src_vocab_code,vocabulary_id,domain_id,target_concept_id
OBS_GEN,1286762000,1286762000,SNOMED,SNOMED,Observation,37154697
OBS_GEN,1255593001,1255593001,SNOMED,SNOMED,Observation,37158252
OBS_GEN,1255603002,1255603002,SNOMED,SNOMED,Observation,37158255
OBS_GEN,1155894001,1155894001,SNOMED,SNOMED,Observation,607757
OBS_GEN,1155927002,1155927002,SNOMED,SNOMED,Observation,607770
OBS_GEN,106243009,106243009,SNOMED,SNOMED,Measurement,4024730
OBS_GEN,1285393008,1285393008,SNOMED,SNOMED,Measurement,37168652
OBS_GEN,385002007,385002007,SNOMED,SNOMED,Observation,4298753
OBS_GEN,1279919000,1279919000,SNOMED,SNOMED,Observation,37158869
OBS_GEN,1268440002,1268440002,SNOMED,SNOMED,Measurement,37167549
OBS_GEN,1269357009,1269357009,SNOMED,SNOMED,Measurement,37168004
OBS_GEN,911753481000004108,911753481000004108,SNOMED,SNOMED,Observation,619806
OBS_GEN,1155800000,1155800000,SNOMED,SNOMED,Observation,607684
OBS_GEN,1286757001,1286757001,SNOMED,SNOMED,Observation,37159101
OBS_GEN,396406008,396406008,SNOMED,SNOMED,Observation,4262745
OBS_GEN,1156344002,1156344002,SNOMED,SNOMED,Measurement,37160189
OBS_GEN,1287138007,1287138007,SNOMED,SNOMED,Observation,1242406
OBS_GEN,1157117008,1157117008,SNOMED,SNOMED,Observation,37151837
OBS_GEN,1268443000,1268443000,SNOMED,SNOMED,Measurement,37167552
OBS_GEN,1268928006,1268928006,SNOMED,SNOMED,Observation,37167752
OBS_GEN,1268559003,1268559003,SNOMED,SNOMED,Observation,37167607
OBS_GEN,1286892003,1286892003,SNOMED,SNOMED,Observation,37168856
OBS_GEN,2960001000004100,2960001000004100,SNOMED,SNOMED,Observation,602282
OBS_GEN,246214002,246214002,SNOMED,SNOMED,Measurement,4078513
OBS_GEN,1285548001,1285548001,SNOMED,SNOMED,Measurement,37168699
OBS_GEN,1268935003,1268935003,SNOMED,SNOMED,Observation,37154533
OBS_GEN,1155897008,1155897008,SNOMED,SNOMED,Observation,603065
OBS_GEN,1148993000,1148993000,SNOMED,SNOMED,Observation,602965
OBS_GEN,371489008,371489008,SNOMED,SNOMED,Measurement,4160346
OBS_GEN,1268575000,1268575000,SNOMED,SNOMED,Observation,37167612
OBS_GEN,1285100007,1285100007,SNOMED,SNOMED,Measurement,37168567
OBS_GEN,1286919007,1286919007,SNOMED,SNOMED,Observation,37159126
OBS_GEN,1279927009,1279927009,SNOMED,SNOMED,Observation,37154623
OBS_GEN,911753511000004104,911753511000004104,SNOMED,SNOMED,Observation,619809
OBS_GEN,1157131008,1157131008,SNOMED,SNOMED,Observation,37151838
OBS_GEN,1157115000,1157115000,SNOMED,SNOMED,Observation,37151836
OBS_GEN,1285428006,1285428006,SNOMED,SNOMED,Measurement,37168667
OBS_GEN,911753761000004105,911753761000004105,SNOMED,SNOMED,Observation,619824
OBS_GEN,1285298001,1285298001,SNOMED,SNOMED,Measurement,37168630
OBS_GEN,1155778002,1155778002,SNOMED,SNOMED,Observation,607664
OBS_GEN,1149015003,1149015003,SNOMED,SNOMED,Observation,607041
OBS_GEN,1256116009,1256116009,SNOMED,SNOMED,Measurement,37165970
OBS_GEN,895467003,895467003,SNOMED,SNOMED,Observation,619436
OBS_GEN,3550001000004108,3550001000004108,SNOMED,SNOMED,Measurement,37174414
OBS_GEN,1287122001,1287122001,SNOMED,SNOMED,Observation,1244318
OBS_GEN,1279567004,1279567004,SNOMED,SNOMED,Measurement,37168200
OBS_GEN,1155932001,1155932001,SNOMED,SNOMED,Observation,607775
OBS_GEN,1285550009,1285550009,SNOMED,SNOMED,Measurement,37168701
OBS_GEN,911753711000004107,911753711000004107,SNOMED,SNOMED,Observation,619819
OBS_GEN,1279904001,1279904001,SNOMED,SNOMED,Measurement,37168398
OBS_GEN,396415001,396415001,SNOMED,SNOMED,Observation,4288930
OBS_GEN,1156433009,1156433009,SNOMED,SNOMED,Measurement,37160219
OBS_GEN,1286763005,1286763005,SNOMED,SNOMED,Observation,37159105
OBS_GEN,1286920001,1286920001,SNOMED,SNOMED,Observation,37154711
OBS_GEN,1287155006,1287155006,SNOMED,SNOMED,Measurement,1244332
OBS_GEN,3980001000004105,3980001000004105,SNOMED,SNOMED,Measurement,37174420
OBS_GEN,1285388005,1285388005,SNOMED,SNOMED,Measurement,37168648
OBS_GEN,1264483000,1264483000,SNOMED,SNOMED,Observation,37151602
OBS_GEN,1290349008,1290349008,SNOMED,SNOMED,Measurement,1244666
OBS_GEN,1290308008,1290308008,SNOMED,SNOMED,Measurement,1244644
OBS_GEN,1287171006,1287171006,SNOMED,SNOMED,Observation,1244337
OBS_GEN,1157093005,1157093005,SNOMED,SNOMED,Observation,37151834
OBS_GEN,396809007,396809007,SNOMED,SNOMED,Measurement,4245702
OBS_GEN,1268938001,1268938001,SNOMED,SNOMED,Observation,37158727
OBS_GEN,1285324009,1285324009,SNOMED,SNOMED,Observation,37159034
OBS_GEN,1149044001,1149044001,SNOMED,SNOMED,Observation,607064
OBS_GEN,1163261007,1163261007,SNOMED,SNOMED,Observation,37151965
OBS_GEN,1237281001,1237281001,SNOMED,SNOMED,Observation,37157948
OBS_GEN,1286755009,1286755009,SNOMED,SNOMED,Observation,37159099
OBS_GEN,911753631000004105,911753631000004105,SNOMED,SNOMED,Observation,619814
OBS_GEN,1286759003,1286759003,SNOMED,SNOMED,Measurement,37168814
OBS_GEN,1155864007,1155864007,SNOMED,SNOMED,Observation,607727
OBS_GEN,1255081003,1255081003,SNOMED,SNOMED,Observation,37158112
OBS_GEN,1256001009,1256001009,SNOMED,SNOMED,Observation,37165903
OBS_GEN,1286753002,1286753002,SNOMED,SNOMED,Observation,37159098
OBS_GEN,1269351005,1269351005,SNOMED,SNOMED,Observation,37168002
OBS_GEN,372309006,372309006,SNOMED,SNOMED,Measurement,4156565
OBS_GEN,1156496003,1156496003,SNOMED,SNOMED,Measurement,37160242
OBS_GEN,1156504005,1156504005,SNOMED,SNOMED,Measurement,37160247
OBS_GEN,1149031006,1149031006,SNOMED,SNOMED,Observation,607054
OBS_GEN,1255596009,1255596009,SNOMED,SNOMED,Observation,37154019
OBS_GEN,1287146008,1287146008,SNOMED,SNOMED,Observation,1242409
OBS_GEN,170001000004107,170001000004107,SNOMED,SNOMED,Measurement,37169997
OBS_GEN,1155878008,1155878008,SNOMED,SNOMED,Observation,607741
OBS_GEN,1157132001,1157132001,SNOMED,SNOMED,Observation,37151839
OBS_GEN,1281848001,1281848001,SNOMED,SNOMED,Observation,37158908
OBS_GEN,1279782006,1279782006,SNOMED,SNOMED,Observation,37168321
OBS_GEN,1290305006,1290305006,SNOMED,SNOMED,Observation,1244642
OBS_GEN,1660001000004100,1660001000004100,SNOMED,SNOMED,Observation,602267
OBS_GEN,1156488008,1156488008,SNOMED,SNOMED,Measurement,37160235
OBS_GEN,1279711009,1279711009,SNOMED,SNOMED,Observation,37168300
OBS_GEN,1279905000,1279905000,SNOMED,SNOMED,Measurement,37168399
OBS_GEN,1281850009,1281850009,SNOMED,SNOMED,Measurement,37168490
OBS_GEN,443158003,443158003,SNOMED,SNOMED,Measurement,40480152
OBS_GEN,1156423001,1156423001,SNOMED,SNOMED,Measurement,37160212
OBS_GEN,1220001000004105,1220001000004105,SNOMED,SNOMED,Observation,608440
OBS_GEN,1149013005,1149013005,SNOMED,SNOMED,Observation,607039
OBS_GEN,1279545000,1279545000,SNOMED,SNOMED,Measurement,37168188
OBS_GEN,1290311009,1290311009,SNOMED,SNOMED,Measurement,1244646
OBS_GEN,1285289004,1285289004,SNOMED,SNOMED,Measurement,37168627
OBS_GEN,1332065006,1332065006,SNOMED,SNOMED,Measurement,1075775
OBS_GEN,1285735002,1285735002,SNOMED,SNOMED,Observation,37168804
OBS_GEN,1285104003,1285104003,SNOMED,SNOMED,Observation,37168570
OBS_GEN,1268937006,1268937006,SNOMED,SNOMED,Observation,37158726
OBS_GEN,1285105002,1285105002,SNOMED,SNOMED,Measurement,37168571
OBS_GEN,384960007,384960007,SNOMED,SNOMED,Measurement,4293319
OBS_GEN,1279527000,1279527000,SNOMED,SNOMED,Measurement,37168171
OBS_GEN,1287156007,1287156007,SNOMED,SNOMED,Measurement,1244333
OBS_GEN,1279557009,1279557009,SNOMED,SNOMED,Measurement,37168190
OBS_GEN,1290315000,1290315000,SNOMED,SNOMED,Observation,1243008
OBS_GEN,200001000004104,200001000004104,SNOMED,SNOMED,Measurement,600937
OBS_GEN,1149017006,1149017006,SNOMED,SNOMED,Observation,607043
OBS_GEN,1155815004,1155815004,SNOMED,SNOMED,Observation,607694
OBS_GEN,1256035007,1256035007,SNOMED,SNOMED,Measurement,37165924
OBS_GEN,1155829003,1155829003,SNOMED,SNOMED,Observation,607708
OBS_GEN,1256004001,1256004001,SNOMED,SNOMED,Measurement,37165905
OBS_GEN,1156125002,1156125002,SNOMED,SNOMED,Measurement,37160179
OBS_GEN,1157119006,1157119006,SNOMED,SNOMED,Observation,37156048
OBS_GEN,1155928007,1155928007,SNOMED,SNOMED,Observation,607771
OBS_GEN,1149022006,1149022006,SNOMED,SNOMED,Observation,607048
OBS_GEN,1296942002,1296942002,SNOMED,SNOMED,Observation,1073093
OBS_GEN,1155792008,1155792008,SNOMED,SNOMED,Observation,607675
OBS_GEN,1279660005,1279660005,SNOMED,SNOMED,Measurement,37168262
OBS_GEN,1287789001,1287789001,SNOMED,SNOMED,Measurement,1244481
OBS_GEN,384891002,384891002,SNOMED,SNOMED,Measurement,4294454
OBS_GEN,1155804009,1155804009,SNOMED,SNOMED,Observation,603059
OBS_GEN,1149020003,1149020003,SNOMED,SNOMED,Observation,607046
OBS_GEN,1290307003,1290307003,SNOMED,SNOMED,Observation,1243006
OBS_GEN,1148994006,1148994006,SNOMED,SNOMED,Observation,602966
OBS_GEN,1155781007,1155781007,SNOMED,SNOMED,Observation,607667
OBS_GEN,1155826005,1155826005,SNOMED,SNOMED,Observation,607705
OBS_GEN,1156436001,1156436001,SNOMED,SNOMED,Measurement,37160223
OBS_GEN,405913008,405913008,SNOMED,SNOMED,Measurement,4237044
OBS_GEN,1156492001,1156492001,SNOMED,SNOMED,Measurement,37160239
OBS_GEN,640001000004105,640001000004105,SNOMED,SNOMED,Measurement,601974
OBS_GEN,1279931003,1279931003,SNOMED,SNOMED,Observation,37158874
OBS_GEN,1279903007,1279903007,SNOMED,SNOMED,Measurement,37168397
OBS_GEN,1155799004,1155799004,SNOMED,SNOMED,Observation,607682
OBS_GEN,1156120007,1156120007,SNOMED,SNOMED,Measurement,37160174
OBS_GEN,1286754008,1286754008,SNOMED,SNOMED,Measurement,37159104
OBS_GEN,1156954009,1156954009,SNOMED,SNOMED,Measurement,37160334
OBS_GEN,2900001000004101,2900001000004101,SNOMED,SNOMED,Observation,609282
OBS_GEN,444025001,444025001,SNOMED,SNOMED,Measurement,40484595
OBS_GEN,1286930005,1286930005,SNOMED,SNOMED,Observation,1242322
OBS_GEN,263605001,263605001,SNOMED,SNOMED,Measurement,4139794
OBS_GEN,1255997005,1255997005,SNOMED,SNOMED,Measurement,37165902
OBS_GEN,1255597000,1255597000,SNOMED,SNOMED,Observation,37154020
OBS_GEN,1285391005,1285391005,SNOMED,SNOMED,Measurement,37168650
OBS_GEN,408655002,408655002,SNOMED,SNOMED,Observation,4248804
OBS_GEN,1264169005,1264169005,SNOMED,SNOMED,Observation,37154297
OBS_GEN,1255076007,1255076007,SNOMED,SNOMED,Observation,37158108
OBS_GEN,1156437005,1156437005,SNOMED,SNOMED,Measurement,37160224
OBS_GEN,911753531000004106,911753531000004106,SNOMED,SNOMED,Observation,619811
OBS_GEN,1156122004,1156122004,SNOMED,SNOMED,Measurement,37160176
OBS_GEN,1279827005,1279827005,SNOMED,SNOMED,Observation,37158858
OBS_GEN,399687005,399687005,SNOMED,SNOMED,Observation,4161164
OBS_GEN,1285527003,1285527003,SNOMED,SNOMED,Measurement,37168695
OBS_GEN,911753701000004109,911753701000004109,SNOMED,SNOMED,Observation,619818
OBS_GEN,1280008001,1280008001,SNOMED,SNOMED,Measurement,37168457
OBS_GEN,1156489000,1156489000,SNOMED,SNOMED,Measurement,37160236
OBS_GEN,1269115006,1269115006,SNOMED,SNOMED,Observation,37167892
OBS_GEN,1149035002,1149035002,SNOMED,SNOMED,Observation,607058
OBS_GEN,1286752007,1286752007,SNOMED,SNOMED,Observation,37159097
OBS_GEN,1155893007,1155893007,SNOMED,SNOMED,Observation,607756
OBS_GEN,444384007,444384007,SNOMED,SNOMED,Measurement,40479359
OBS_GEN,1268932000,1268932000,SNOMED,SNOMED,Observation,37154531
OBS_GEN,911753491000004106,911753491000004106,SNOMED,SNOMED,Observation,619807
OBS_GEN,1149008006,1149008006,SNOMED,SNOMED,Observation,607035
OBS_GEN,1285517009,1285517009,SNOMED,SNOMED,Observation,37154671
OBS_GEN,1155867000,1155867000,SNOMED,SNOMED,Observation,607730
OBS_GEN,1255601000,1255601000,SNOMED,SNOMED,Observation,37154024
OBS_GEN,1286761007,1286761007,SNOMED,SNOMED,Observation,37154696
OBS_GEN,1157126006,1157126006,SNOMED,SNOMED,Observation,37156052
OBS_GEN,1269211009,1269211009,SNOMED,SNOMED,Measurement,37167951
OBS_GEN,1268927001,1268927001,SNOMED,SNOMED,Observation,37167751
OBS_GEN,1155986009,1155986009,SNOMED,SNOMED,Measurement,37160150
OBS_GEN,1264485007,1264485007,SNOMED,SNOMED,Measurement,37167456
OBS_GEN,1149003002,1149003002,SNOMED,SNOMED,Observation,607031
OBS_GEN,1268302004,1268302004,SNOMED,SNOMED,Observation,37154345
OBS_GEN,1287126003,1287126003,SNOMED,SNOMED,Measurement,1244320
OBS_GEN,1285389002,1285389002,SNOMED,SNOMED,Measurement,37168649
OBS_GEN,385373009,385373009,SNOMED,SNOMED,Observation,4295647
OBS_GEN,1260099005,1260099005,SNOMED,SNOMED,Observation,37166800
OBS_GEN,1255594007,1255594007,SNOMED,SNOMED,Observation,37158253
OBS_GEN,1268930008,1268930008,SNOMED,SNOMED,Observation,37154529
OBS_GEN,1155793003,1155793003,SNOMED,SNOMED,Observation,607676
OBS_GEN,1155939005,1155939005,SNOMED,SNOMED,Observation,607780
OBS_GEN,1290348000,1290348000,SNOMED,SNOMED,Observation,1243017
OBS_GEN,1268605007,1268605007,SNOMED,SNOMED,Measurement,37167619
OBS_GEN,371498006,371498006,SNOMED,SNOMED,Observation,4160349
OBS_GEN,1279920006,1279920006,SNOMED,SNOMED,Observation,37158870
OBS_GEN,1156425008,1156425008,SNOMED,SNOMED,Measurement,37160214
OBS_GEN,399663008,399663008,SNOMED,SNOMED,Measurement,4164026
OBS_GEN,1234804006,1234804006,SNOMED,SNOMED,Observation,37157765
OBS_GEN,1279709000,1279709000,SNOMED,SNOMED,Measurement,37168298
OBS_GEN,396786009,396786009,SNOMED,SNOMED,Observation,4287027
OBS_GEN,1155825009,1155825009,SNOMED,SNOMED,Observation,607704
OBS_GEN,1155868005,1155868005,SNOMED,SNOMED,Observation,607731
OBS_GEN,1287127007,1287127007,SNOMED,SNOMED,Measurement,1244321
OBS_GEN,1279902002,1279902002,SNOMED,SNOMED,Observation,37158865
OBS_GEN,1287172004,1287172004,SNOMED,SNOMED,Observation,1242421
OBS_GEN,1286861000,1286861000,SNOMED,SNOMED,Measurement,37168844
OBS_GEN,1156442002,1156442002,SNOMED,SNOMED,Measurement,37160228
OBS_GEN,1155780008,1155780008,SNOMED,SNOMED,Observation,607666
OBS_GEN,1287125004,1287125004,SNOMED,SNOMED,Observation,1242400
OBS_GEN,5730001000004102,5730001000004102,SNOMED,SNOMED,Observation,618631
OBS_GEN,1286765003,1286765003,SNOMED,SNOMED,Observation,37168815
OBS_GEN,1287084000,1287084000,SNOMED,SNOMED,Measurement,1244314
OBS_GEN,397440000,397440000,SNOMED,SNOMED,Observation,4265295
OBS_GEN,1155816003,1155816003,SNOMED,SNOMED,Observation,607695
OBS_GEN,1156491008,1156491008,SNOMED,SNOMED,Measurement,37160238
OBS_GEN,444511005,444511005,SNOMED,SNOMED,Measurement,40479814
OBS_GEN,1287157003,1287157003,SNOMED,SNOMED,Measurement,1244334
OBS_GEN,384695008,384695008,SNOMED,SNOMED,Measurement,4293739
OBS_GEN,443748007,443748007,SNOMED,SNOMED,Observation,40483207
OBS_GEN,1268933005,1268933005,SNOMED,SNOMED,Observation,37154532
OBS_GEN,1156427000,1156427000,SNOMED,SNOMED,Measurement,37160216
OBS_GEN,1155988005,1155988005,SNOMED,SNOMED,Measurement,37160152
OBS_GEN,1156479004,1156479004,SNOMED,SNOMED,Measurement,37160229
OBS_GEN,1285299009,1285299009,SNOMED,SNOMED,Measurement,37168631
OBS_GEN,396236002,396236002,SNOMED,SNOMED,Measurement,4218363
OBS_GEN,1279708008,1279708008,SNOMED,SNOMED,Measurement,37168297
OBS_GEN,1285551008,1285551008,SNOMED,SNOMED,Measurement,37168702
OBS_GEN,2890001000004108,2890001000004108,SNOMED,SNOMED,Observation,604547
OBS_GEN,1287139004,1287139004,SNOMED,SNOMED,Measurement,1244326
OBS_GEN,1279712002,1279712002,SNOMED,SNOMED,Observation,37154602
OBS_GEN,3100001000004109,3100001000004109,SNOMED,SNOMED,Observation,602284
OBS_GEN,384705006,384705006,SNOMED,SNOMED,Measurement,4293743
OBS_GEN,1155832000,1155832000,SNOMED,SNOMED,Observation,607711
OBS_GEN,1268439004,1268439004,SNOMED,SNOMED,Measurement,37167548
OBS_GEN,1155833005,1155833005,SNOMED,SNOMED,Observation,607712
OBS_GEN,798721000004104,798721000004104,SNOMED,SNOMED,Observation,602145
OBS_GEN,1287130000,1287130000,SNOMED,SNOMED,Measurement,1244324
OBS_GEN,1290306007,1290306007,SNOMED,SNOMED,Observation,1243005
OBS_GEN,1268577008,1268577008,SNOMED,SNOMED,Observation,37154432
OBS_GEN,4520001000004105,4520001000004105,SNOMED,SNOMED,Measurement,618469
OBS_GEN,1269169008,1269169008,SNOMED,SNOMED,Observation,37158743
OBS_GEN,1279928004,1279928004,SNOMED,SNOMED,Observation,37158871
OBS_GEN,1095791000004105,1095791000004105,SNOMED,SNOMED,Measurement,605505
OBS_GEN,1255589007,1255589007,SNOMED,SNOMED,Observation,37158247
OBS_GEN,1149043007,1149043007,SNOMED,SNOMED,Observation,602971
OBS_GEN,1156493006,1156493006,SNOMED,SNOMED,Measurement,37160240
OBS_GEN,1279531006,1279531006,SNOMED,SNOMED,Measurement,37168175
OBS_GEN,1290314001,1290314001,SNOMED,SNOMED,Observation,1243007
OBS_GEN,1269554003,1269554003,SNOMED,SNOMED,Observation,37154584
OBS_GEN,911753501000004102,911753501000004102,SNOMED,SNOMED,Observation,619808
OBS_GEN,1286857006,1286857006,SNOMED,SNOMED,Measurement,37168842
OBS_GEN,1178982008,1178982008,SNOMED,SNOMED,Observation,37152179
OBS_GEN,1287131001,1287131001,SNOMED,SNOMED,Observation,1242401
OBS_GEN,1148991003,1148991003,SNOMED,SNOMED,Observation,607026
OBS_GEN,1290317008,1290317008,SNOMED,SNOMED,Measurement,1244650
OBS_GEN,1149041009,1149041009,SNOMED,SNOMED,Observation,602969
OBS_GEN,1155803003,1155803003,SNOMED,SNOMED,Observation,607685
OBS_GEN,1155814000,1155814000,SNOMED,SNOMED,Observation,607693
OBS_GEN,1255590003,1255590003,SNOMED,SNOMED,Observation,37158248
OBS_GEN,1268560008,1268560008,SNOMED,SNOMED,Measurement,37167608
OBS_GEN,1279917003,1279917003,SNOMED,SNOMED,Observation,37158867
OBS_GEN,1284805008,1284805008,SNOMED,SNOMED,Measurement,37154754
OBS_GEN,3280001000004106,3280001000004106,SNOMED,SNOMED,Observation,609289
OBS_GEN,1280007006,1280007006,SNOMED,SNOMED,Measurement,37168456
OBS_GEN,1285478008,1285478008,SNOMED,SNOMED,Observation,37154661
OBS_GEN,1148995007,1148995007,SNOMED,SNOMED,Observation,602967
OBS_GEN,1268558006,1268558006,SNOMED,SNOMED,Observation,37167606
OBS_GEN,911753801000004100,911753801000004100,SNOMED,SNOMED,Observation,619827
OBS_GEN,399496002,399496002,SNOMED,SNOMED,Measurement,4164334
OBS_GEN,1279534003,1279534003,SNOMED,SNOMED,Measurement,37168178
OBS_GEN,1255600004,1255600004,SNOMED,SNOMED,Observation,37154023
OBS_GEN,1156438000,1156438000,SNOMED,SNOMED,Measurement,37160225
OBS_GEN,1149029002,1149029002,SNOMED,SNOMED,Observation,607053
OBS_GEN,1287176001,1287176001,SNOMED,SNOMED,Measurement,1244338
OBS_GEN,1240401000,1240401000,SNOMED,SNOMED,Measurement,37165143
OBS_GEN,1268576004,1268576004,SNOMED,SNOMED,Measurement,37167613
OBS_GEN,1286943005,1286943005,SNOMED,SNOMED,Observation,37159127
OBS_GEN,371480007,371480007,SNOMED,SNOMED,Observation,4160341
OBS_GEN,1156499005,1156499005,SNOMED,SNOMED,Measurement,37160245
OBS_GEN,1286764004,1286764004,SNOMED,SNOMED,Observation,37159106
OBS_GEN,1287028000,1287028000,SNOMED,SNOMED,Observation,1244300
OBS_GEN,911753521000004108,911753521000004108,SNOMED,SNOMED,Observation,619810
OBS_GEN,1157135004,1157135004,SNOMED,SNOMED,Observation,37151842
OBS_GEN,1155782000,1155782000,SNOMED,SNOMED,Observation,607668
OBS_GEN,1285454003,1285454003,SNOMED,SNOMED,Measurement,37168674
OBS_GEN,1287124000,1287124000,SNOMED,SNOMED,Observation,1242399
OBS_GEN,728641000004109,,SNOMED,,,0
OBS_GEN,2826841000004105,,SNOMED,,,0
OBS_GEN,1268450001,,SNOMED,,,0
OBS_GEN,1155979001,,SNOMED,,,0
OBS_GEN,1363356009,,SNOMED,,,0
OBS_GEN,1268451002,,SNOMED,,,0
OBS_GEN,1363323008,,SNOMED,,,0
OBS_GEN,1287030003,,SNOMED,,,0
OBS_GEN,727461000004105,,SNOMED,,,0
OBS_GEN,1363321005,,SNOMED,,,0
OBS_GEN,727221000004102,,SNOMED,,,0
OBS_GEN,1286794005,,SNOMED,,,0
OBS_GEN,1296936001,,SNOMED,,,0
OBS_GEN,1363322003,,SNOMED,,,0
OBS_GEN,1264490005,,SNOMED,,,0
OBS_GEN,1268516008,,SNOMED,,,0
